source,repo,raw_id,url,title,body_or_excerpt,category,labels,author,created_at,updated_at,comment_count,comment_excerpt,fetch_status,fetch_method,fetched_at,dashboard_reporting_pain,metric_definition_confusion,semantic_layer_or_model_confusion_tied_to_reporting,stakeholder_reporting_need,export_or_spreadsheet_workaround,data_trust_or_reconciliation_issue,workflow_limitation_in_bi_reporting_tool,root_cause_or_explanation_handoff,install_deploy_debug_noise,auth_permission_setup_noise,generic_feature_request_without_user_pain,api_library_coding_issue,ci_cd_infrastructure_issue,beginner_tutorial_help,release_announcement,maintainer_internal_discussion_without_user_pain,persona_01_fit,persona_02_fit,persona_03_fit,persona_04_fit,persona_05_fit
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1089,https://github.com/lightdash/lightdash/discussions/1089,2021/11/04 Roundup - Why shouldn't you trust Lightdash users?... · lightdash/lightdash · Discussion #1089 · GitHub,"Why shouldn't you trust Lightdash users?... Because they're always plotting something. 📈 📰 In the news So much exciting Lightdash content hot off the press 🔥 Oliver featured on the Data Engineering Podcast to talk about some spicy subjects like the metrics layer ( oooh, spicy 🌶️) , the evolution of BI tools, and some of the challenges that come from building open source. Amy Chen (from dbt Labs) and I went to the OSA Conference and talked about the ways that open source drives innovation using a case study with dbt + Lightdash . You can check it out online, here. Oliver talked about the semantics layer and why it's such a big whoop at Datafold's Data Quality Meetup (you can find the recording here once it's ready!) ⬆️ Latest product updates We've put the dash back into Lightdash (because we just shipped dashboards! 🥳 ) We shipped the first version of dashboards last week and it's safe to say I'm pretty stoked. This was a must-have feature for a lot of our users, so we're happy to share it with you all 😊 We've put the light back into Lightdash (because running your queries is now lightning fast 🌩️ ) There's a lot of things that happen in the background...and this massive chunk of work was one of them. dbt deprecated their RPC server (which we used in Lightdash to compile + run queries). So, we made the great migration and now we're dbt RPC-free! The upside to this is that now your Lightdash queries run at lightning speed compared to before ⚡ As always, you can read more about the changes we've made to Lightdash in our Changelog . 💁‍♀️ Our brand got a makeover Who doesn't like a good rebrand? We're excited to share the new and improved lightdash.com - check it out, tell us your thoughts, maybe even sign up to our cloud waitlist...who knows what you'll get pulled into with our amazing new web design 😏 👨‍👩‍👧‍👦 The Lightdash team is growing! We're super stoked about the newest addition to our team: Priyanka Patel 👋 Priyanka is an incredible product designer with experience growing small startups, consulting at large companies, and everything in-between. We're so so so excited to have her on board and can't wait for her to bring her (very needed) touch to Lightdash ✨ We’re hiring - build the future of BI We have a bunch of open engineering positions right now to join us on our mission to help everyone answer their data questions (a small feat, we know). We're looking for people who: think about their users are comfortable working independently, but love being a part of a team are up for getting involved wherever they're needed most. 100% remote and we're open to all levels and abilities (+ people based +/- 3 hours outside of UK time) Our stack is Typescript, React + Node 👀 Here's our job board If this sounds interesting to you or you know someone who would be a good fit, give us a shout! You made it to the end! You are truly our biggest fan ❤️ Katie and the Lightdash team.",,,TuringLovesDeathMetal,2022-01-05T16:02:34Z,2022-01-05T16:02:34Z,0,,ok,public_html,2026-04-26T13:59:50.646550+00:00,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,medium,weak,medium,medium,medium
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1088,https://github.com/lightdash/lightdash/discussions/1088,2021/10/19 Roundup - The best thing about a Boolean is that even if you are wrong · lightdash/lightdash · Discussion #1088 · GitHub,"... you are only off by a bit. Latest Product Updates 💻 Faster install and onboarding Check out this video, where we walk through the install script and the new onboarding forms! Lightdash - install script + new onboarding - Watch Video 📌 More filters We can now filter by boolean dimensions and filter string dimensions by 'does not include'. 🐛 Bug hunting We spent a significant amount of time in the last weeks tackling bugs. Remember that you can see the entire list of changes and fixes in our change log . 🌟 Dashboards coming soon! We already completed over 50% of the tasks for phase 1! 🤩 You can check the progress in our GitHub milestone Join the discussion on what is the ideal dashboard in our notion page 📣 News & Other Updates 📹 Meltano Demo Day Sweet demo from Derek Visch (AutoIDM) on a full ELT + Viz to download Trello data and visualise it in Lightdash. Meltano Demo Day - Derek Visch - Watch Video We’re hiring - build the future of BI We have a bunch of open positions right now to join us on our mission to build the future of business intelligence on top of the modern data stack. We value being a small, high-performing team and operate 100% remote. If that gets you excited, we’d love to hear from you. Open roles: Full-stack Developer Frontend Engineer You made it to the end! You are truly our biggest fan and we appreciate you. Jose and the Lightdash team ❤️",,,TuringLovesDeathMetal,2022-01-05T16:01:42Z,2022-01-05T16:01:42Z,0,,ok,public_html,2026-04-26T13:59:50.646550+00:00,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,medium,weak,medium,weak,weak
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1087,https://github.com/lightdash/lightdash/discussions/1087,2021/09/27 Roundup - There are 10 kinds of people in this world... · lightdash/lightdash · Discussion #1087 · GitHub,"There are 10 kinds of people in this world... those who understand binary and those who don't. Latest Product Updates Below are some of the latest updates we've been making to Lightdash: 🔭 Lightdash works even when not all your models are ready We now compile all your explores individually so if there is an error with one, you can still use Lightdash for all the others. The UI will highlight any explores where there were errors with compiling so you can easily spot them. 🧪 We've added support for dbt projects in GitLab Got your dbt projects on GitLab? Now we've got you covered, simple! 🔧 You can edit your project settings in Lightdash The first of a few updates coming to make it easier to manage Lightdash - you can now see your dbt connection details in Lightdash and update your connection settings directly in the app. 🧮 Table calculations demo Check out Oliver's demo of one of our most requested features, table calculations where he walks through some examples of why this is so powerful for our users! News & Other Updates Catch us at Coalesce! Our very own Katie will be presenting at Coalesce this year, where she'll be talking about building your data pipelines with the open-source modern data stack. With her experience building pipelines at Monzo and now with Lightdash, this is one not to miss! Register here. We’re hiring - build the future of BI We have a bunch of open positions right now to join us on our mission to build the future of business intelligence on top of the modern data stack. We value being a small, high-performing team and operate 100% remote. If that gets you excited, we’d love to hear from you. Open roles: Full-stack Developer Frontend Engineer Product UI/UX designer You made it to the end! You are truly our biggest fan and we appreciate you. Katie and the Lightdash team ❤️",,,TuringLovesDeathMetal,2022-01-05T16:00:45Z,2022-01-05T16:00:45Z,0,,ok,public_html,2026-04-26T13:59:50.646550+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,weak,weak,weak,weak,weak
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1086,https://github.com/lightdash/lightdash/discussions/1086,2021/10/09 Roundup - What did the data say to the CPU? · lightdash/lightdash · Discussion #1086 · GitHub,"What did the data say to the CPU? cache me outside ...(how bout dat) Latest product updates Here are just 3 of the most popular features we’ve released in the last 2 weeks: 🧮 Table calculations are live! Nobody wants to create every permutation of a metric in your dbt project... Instead, you should be able to write metrics on the fly in the Lightdash UI. Introducing: table calculations 🎉 You can now build metrics in Lightdash, on the fly, from data in your query's table. Just click on the + button on your results table, pop in your custom SQL there, and voilà: table calculations. 🎭 You can now configure Lightdash to use any dbt target. Phew. Before this update, Lightdash could only be connected to your default dbt target (which, for most of us, was some dev target). Now, you have the option to configure Lightdash to use any dbt target of your choice in the lightdash.yml file (soon to be available in the one-click-deploy options as well). So, connecting Lightdash to your production environment is as easy as ever :) 🌩️ We've invited our first users to Lightdash Cloud We've sent out the first set of invites to the private Beta of Lightdash Cloud. With Lightdash Cloud, you get all the good stuff from the open source product, but it's hosted by Lightdash, has more team collaboration options and advanced support. Interested? 😏 You can sign up to the waitlist here and we'll get in contact with you to see if you'd be a good fit! 📤 out-of-the-box analytics with Lightdash We're building towards a future of out-of-the-box analytics with dbt + Lightdash: picture dbt packages, but with saved metrics, charts, and fill-in-the-blanks analyses. All available to you with the click of a button ✨. To start out, we've been playing around with some of the Fivetran <> dbt packages and added some Lightdash metrics into their dbt_hubspot package. So, with our updated package, you can get out-of-the-box dimensions and metrics for your Hubspot data in dbt. Sound like your cup of tea? 🍵 You can check out the updated package here. If you're interested in learning more about our plans for the ""good future"" of Lightdash, you can take a look at our product roadmap . We’re hiring - build the future of BI We have a bunch of open positions right now to join us on our mission to build the future of business intelligence on top of the modern data stack. We value being a small, high-performing team and operate 100% remote. If that gets you excited, we’d love to hear from you. Open roles: Full-stack Developer Frontend Engineer Product UI/UX designer Infrastructure / DevOps Hope you all have a great weekend! ❤️ Katie and the Lightdash team.",,,TuringLovesDeathMetal,2022-01-05T15:59:32Z,2022-01-05T15:59:32Z,0,,ok,public_html,2026-04-26T13:59:50.646550+00:00,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,medium,weak,medium,weak,weak
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1085,https://github.com/lightdash/lightdash/discussions/1085,2021/08/25 Roundup - There are 2 types of people on this planet · lightdash/lightdash · Discussion #1085 · GitHub,"There are 2 types of people on this planet ...those who can extrapolate omitted data using existing data. Latest product updates 👥 Invite people to your organisation! After providing a way to securely deploy Lightdash the next logical step was to support multiple users. You can now create invite links and share with your team so everyone can view and save charts. 💬 How could we support custom metrics in the UI ? Contribute to our discussion in github on how we could support custom metrics in the UI ( and more! ) 🗺️ Product roadmap We have a new product roadmap, read more about it in https://community.lightdash.com/t/lightdash-product-roadmap/48 In the news The Modern Data Stack: Open-source - another mention from Gleb from Datafold on how to build a data pipeline using only open-source tools We’re hiring - build the future of BI We have a bunch of open positions right now to join us on our mission to build the future of business intelligence on top of the modern data stack. We value being a small, high-performing team and operate 100% remote. If that gets you excited, we’d love to hear from you. Open roles: Full-stack Developer Frontend Engineer Product UI/UX designer Infrastructure / DevOps That’s all folks! Thanks for checking out this week’s Roundup. Let us know if you have any questions or comments Jose and the Lightdash team.",,,TuringLovesDeathMetal,2022-01-05T15:58:37Z,2022-01-05T15:58:37Z,0,,ok,public_html,2026-04-26T13:59:50.646550+00:00,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,medium,medium,weak,weak,medium
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1084,https://github.com/lightdash/lightdash/discussions/1084,2021/08/11 Roundup - What's an analyst's favourite sandwich? · lightdash/lightdash · Discussion #1084 · GitHub,"What's an analyst's favourite sandwich? ...an ELT 🥪 In the news Why Looker was and Lightdash is a big deal for BI - awesome write up from Gleb over at Datafold with a great take on the BI space and what lies ahead for us all. Latest product updates Here are just 3 of the most popular features we've released in the last 2 weeks: 🍰 Self-host Lightdash in 2 minutes Getting started with Lightdash is now a piece of cake. You create your own private instance of Lightdash, synced to your dbt Cloud account with just 1-click. It's Lightdash on your infrastructure with no effort. Have your cake and eat it. Check out the new tutorial to get started: 💾 Save charts and share them with your team Once you've crafted the perfect metric and visualisation, you can now save it and share it with your team. Naming stuff is hard!!! We had a lot of fun working with you (the community) to come up with the best name for a saved chart. 'Saved query' came out on top for technical folks but 'Saved chart' was voted the most accessible terminology across the whole org. Want to join in the shenanigans? It's all happening over in the #tools-lightdash channel in dbt's slack space: https://community.getdbt.com 🔒 Secure Lightdash deployments with email + password You can now secure your Lightdash app with an email and password. The first time you sign up for Lightdash you'll be asked to create a user and organisation. In the next week we'll be launching plenty of new features to manage your organisation (e.g. inviting your team mates to join you in Lightdash). We're hiring - build the future of BI We have a bunch of open positions right now to join us on our mission to build the future of business intelligence on top of the modern data stack. We value being a small, high-performing team and operate 100% remote. If that gets you excited, we'd love to hear from you. Open roles: Full-stack Developer Frontend Engineer Product UI/UX designer Infrastructure / DevOps You made it to the end! You are truly our biggest fan ❤️ Oliver and the Lightdash team.",,,TuringLovesDeathMetal,2022-01-05T15:57:46Z,2022-01-05T15:57:46Z,0,,ok,public_html,2026-04-26T13:59:50.646550+00:00,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,medium,weak,weak,weak,weak
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1083,https://github.com/lightdash/lightdash/discussions/1083,2021/07/15 Roundup - What's a ghost's favourite data type? · lightdash/lightdash · Discussion #1083 · GitHub,"What's a ghost's favourite data type? Boo-lean 👻 Latest Product Updates ⚡ ☁️ You can now use Lightdash with dbt cloud! So many exciting new features have been shipped in the past two weeks! But, the top spot goes to (:drum: ): --> dbt cloud integration 🎉 You can now run Lightdash using a self-hosted dbt project or a dbt cloud project! Check out all of the details for how to setup your Lightdash project in our docs here. 📈 Sharing your charts is as easy as 1, 2, download .png You can now download + share your charts as JPEG , PNG , SVG or PDF . Because data is more fun with friends ;) 📅 Date filters have arrived! Want to find users with the same birthday as you? No problemo. In the newest release of Lightdash, we've added the ability to filter your data by date. Demo-ing our favourite dbt-specific features in Lightdash 😍 📹 Check out the feature demo here. We've made a quick video demo-ing our favourite dbt-specific features in Lightdash. Things like: how to connect a dbt cloud project to Lightdash seeing your models' lineage in the app viewing the source code for your dimensions/metrics right in Lightdash automatically syncing your dimension + metrics into your Lightdash project Watch the Loom video to see it all in action. 🔮 Planning the (near) future Last week, we spent some time working on our product roadmap and really thinking about where we want Lightdash to be in the next 3-6 months. In case you're as new to building product roadmaps as I was, here are two blog posts by Jens-Fabian Goetzmann that I found really useful in the process: In this one, they explain the difference between product vision, strategy and roadmap. I especially loved the ""real life examples"" they give of these concepts. 👌 In this one , they give you a ""guide"" and steps for actually building a product roadmap. You can follow along with our progress in GitHub here . That’s all folks! Thanks for checking out this week’s Roundup. Let us know if you have any questions or comments ❤️ Katie and the Lightdash team",,,TuringLovesDeathMetal,2022-01-05T15:56:12Z,2022-01-05T15:56:12Z,0,,ok,public_html,2026-04-26T13:59:50.646550+00:00,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,medium,medium,medium,weak,weak
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1082,https://github.com/lightdash/lightdash/discussions/1082,2021/07/02 Roundup - A SQL Query walks into a bar · lightdash/lightdash · Discussion #1082 · GitHub,"2/07/2021 Roundup - New features around data lineage, support for GCP for production deployment and more! Continued: A SQL query walks into a bar, walks up to two tables and asks “Can I join you?” Latest Product Updates ⚡️ The theme for the last 2 weeks has been focused on bringing a lot more context and visibility to the data you're using in Lightdash, with a bunch of features showing data lineage and how tables are joined together! We've also made it easier to deploy Lightdash to production - read on for more! Show lineage of tables in Lightdash You can now see the lineage of all your tables in Lightdash. Select ""show lineage"" on any table and you'll be shown a dependency graph of upstream and downstream tables. You can view the entire graph or filter it to only direct dependencies! See the source .yml file of any field When you click on an individual field or metric, you can now see its source dbt .yml file directly in Lightdash. You can also copy the file path if you want to open it in your own editor. Show SQL logic for table joins When tables are joined together in Lightdash, you can now see the SQL logic used to join these tables by clicking the join icon next to the table. Smaller but still exciting product updates: We added steps on how to deploy Lightdash to production with Cloud Run in Google Cloud Platform: Details here Much more friendly errors when dimensions and metrics are compiled on ""dbt refresh"" We now show you what version of Lightdash you're running and if an update is available A bunch of bugs and smaller UI tweaks - if you're interested in getting more into the weeds - check out our releases ! New blog post! Why we're building on dbt We wrote a blog post on why we're betting on dbt and why it's such a great tool for Lightdash to be synced with! Join the community! We have loads of exciting features we're working on, and you can follow them here or join the chat with us directly in our Discord . You can also follow and tweet us for all our latest updates ! That’s all folks! Thanks for checking out this week’s Roundup. Let us know if you have any questions or comments ❤️ Hamzah and the Lightdash team!",,,TuringLovesDeathMetal,2022-01-05T15:55:16Z,2022-01-05T15:55:16Z,0,,ok,public_html,2026-04-26T13:59:50.646550+00:00,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,weak,weak,medium,weak,weak
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1081,https://github.com/lightdash/lightdash/discussions/1081,2021/06/15 Roundup - What did fruit loops say when launching their product to compete with cheerios? 🤔 · lightdash/lightdash · Discussion #1081 · GitHub,"Toucan play that game What's a Roundup? 🤔 Hello hello! It's the very first Roundup (woo!) and we're excited about all of the things we have to share :) So let's start this one right and answer the question on everyone's mind: ""What's this Roundup thing you're talking about?"" Basically, Roundups are a bi-weekly update where we get to share what we've been up to and what we're excited about at Lightdash 🥳 So every other Tuesday, we'll post a new Roundup that you can find in the ""Roundups"" category . If you're more of an email kind of person, then you can sign up to our Newsletter (sign up is at the bottom of the page) and we'll send you an email with a summary of the Roundup and a link to the post each time it comes out. So now that the scene is set, let's get into some exciting updates! We released the first public version of Lightdash 🌩️ About two weeks ago, we decided that it was time to dip our toes in that sweet launch water and shared a public version of Lightdash on Show HN. We felt like we didn't want a full-blown launch just yet, so we picked a channel that we thought would get a bit of action, but nothing too crazy. Then...it got shared by Claire at dbt (thank you! ❤️ ), made it into Tristan's Data Science Roundup , and started popping up in the dbt community Slack 😁. We definitely weren't expecting this amount of buzz, and when we talked about it after, we all said the same thing in different ways: We were most excited about the fact that the community of people we were building this tool for were the people that were stoked about it. So ya, our ""small"" launch was great, but we still have a lot of room to grow and want to keep everyone super excited about what we're building! We launched our community forum 👯‍♂️ We set up Discourse early last week and have been thinking a lot about how we want to keep folks involved in building a community and a product that helps everyone answer their data questions. I actually thought so much about it, that I wrote a little blog post about why we want to build a community that you can check out here . We're planning to use Discourse as the primary tool to talk to our users/community and GitHub as the primary tool to plan our work/build the product. But, we're keepin' it hip and trendy, so we also have a Twitter account that you can follow. So follow us, star us, tweet at us - we'd love to hear from you :) That's all folks! Thanks for checking out this week's Roundup. Let us know if you have any questions or comments in the thread ❤️",,,TuringLovesDeathMetal,2022-01-05T15:53:57Z,2022-01-05T15:53:57Z,0,,ok,public_html,2026-04-26T13:59:50.646550+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,weak,weak,weak,weak,weak
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1080,https://github.com/lightdash/lightdash/discussions/1080,What version of dbt does Lightdash support? · lightdash/lightdash · Discussion #1080 · GitHub,"I'm on dbt v.0.21.0, will Lightdash work with my dbt project?",Q&A,,TuringLovesDeathMetal,2022-01-05T15:49:34Z,2022-01-05T15:51:14Z,1,Lightdash no longer supports dbt v0.21.0 You can see which version of dbt we support in our ReadMe here.,ok,public_html,2026-04-26T13:59:50.646550+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,weak,weak,weak,weak,weak
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1076,https://github.com/lightdash/lightdash/discussions/1076,How do I report a bug or request a feature? · lightdash/lightdash · Discussion #1076 · GitHub,How do I report a bug or request a feature in Lightdash?,Q&A,,TuringLovesDeathMetal,2022-01-05T15:35:14Z,2022-01-05T15:35:20Z,1,"Team work makes the dream work 💪 If you want to report a bug or request a feature, open an issue in GitHub .",ok,public_html,2026-04-26T13:59:50.646550+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,medium,weak,weak,weak,weak
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1074,https://github.com/lightdash/lightdash/discussions/1074,What dimension types does Lightdash support? · lightdash/lightdash · Discussion #1074 · GitHub,What dimension types can I use in Lightdash?,Q&A,,TuringLovesDeathMetal,2022-01-05T15:33:08Z,2022-01-05T15:34:25Z,1,Lightdash automatically detects your dimension types from your data warehouse. You can also manually specify your dimension type on a column's meta tag in dbt. Here are all of the dimension types we support in Lightdash.,ok,public_html,2026-04-26T13:59:50.646550+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,weak,weak,weak,weak,weak
github_discussions_lightdash_single_repo_pilot,lightdash/lightdash,1072,https://github.com/lightdash/lightdash/discussions/1072,What metrics types does Lightdash support? · lightdash/lightdash · Discussion #1072 · GitHub,What metric types can I use in Lightdash?,Q&A,,TuringLovesDeathMetal,2022-01-05T15:30:55Z,2022-01-05T15:31:02Z,1,You can find all of the metric types we have in Lightdash in our metrics reference doc .,ok,public_html,2026-04-26T13:59:50.646550+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,weak,weak,weak,weak,weak
