episode_id,source,source_tier,denominator_eligibility_category,denominator_exclusion_reason,technical_noise_confidence,business_context_signal_count,technical_noise_signal_count,normalized_episode_excerpt
stackoverflow::73527635::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Counting unread messages messing with results? <p>Currently I have the following:</p> <pre><code>select * from (SELECT 'MesRec' as Type, a.Message, a.UserFrom as UserID, u.Name, u.TeamID, t.TeamName, a.DateSent FROM Messages a LEFT OUTER JOIN Messages b ON a.UserFrom = b.UserF..."
stackoverflow::79062123::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,4,"ERROR: there is no parameter $1 : why do I get this error in pgAdmin query window? <p>I am trying to retrieve user data with this query:</p> <pre><code>SELECT a.type, SUM(coalesce(a.value, 0)) AS value FROM app.activity a WHERE a.user_id = $1 and a.status = $2 GROUP BY a.type..."
stackoverflow::74992013::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"How to enforce 1-[max n] relationship concurrency-safely? Semaphore table? <p>I have the following minimal example showing my problem:</p> <p>I have a <code>Person</code> table, which has an (auto-increment) id as primary key and some information about the Person.</p> <p>I hav..."
stackoverflow::68618786::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Postgres - Unique values for id column using CTE, Joins alongside GROUP BY <p>I have a table <code>referrals</code>:</p> <pre><code>id | user_id_owner | firstname | is_active | user_type | referred_at ----+---------------+-----------+-----------+-----------+------------- 3 | 2..."
stackoverflow::67732329::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Different results between Laravel query builder and raw query Mysql <p>These 2 queries returned different of total rows, I cannot identified what was wrong. I have tried to get the raw query from Laravel, then just ran it on Mysql console, the result was 544 rows. But when I r..."
stackoverflow::73242328::01,stackoverflow,supporting_validation_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,3,"Sequelize - Pagination works not correct in findAndCountAll when relations count functions added <p>I am trying to implement pagination with findAndCountAll method, but after i adding count functions for relations tables it gave me a result with many duplicated rows, for examp..."
stackoverflow::67452273::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,5,"Crosstab query with CTE returns error: relation &quot;cte&quot; does not exist <p>I have two schemas on my PostgreSQL server, and I'm trying to create a pivoted table:</p> <pre class=""lang-sql prettyprint-override""><code>WITH cte AS ( SELECT l.fcid, t.fixture_code, COUNT(f.fix..."
stackoverflow::74242593::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,5,"DAX formula to get total number of sales in a Calculated Column at a lookup table <p>I have received answers to my last question. Thanks to all. Now I have another query. I have a lookup table, called Products and a transaction table, called Sales. The relationship between the..."
stackoverflow::73296365::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Can a single pivot table in Google Sheets summarize multiple Likert Scale responses? <p>I have a data set with multiple columns that contain Likert Scale responses. In the header of each of these columns is a Likert Scale question such as, &quot;How much do you agree with this..."
stackoverflow::79173817::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"In MySQL, how can I specify an optimizer hint for a nested WHERE IN? <p>I've been learning about optimizer hints in MySQL (my version is 8.0.36), and I've been able to experiment with them in very simplified scenarios and it works. However, as soon as I add a nested level, it..."
stackoverflow::74829327::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,5,"Foreign key constraint is incorrectly formed <p>I'm developing a DB with MySQL. I'm trying to add some tables.</p> <pre><code>CREATE TABLE Services ( srv_id int NOT NULL PRIMARY KEY, srv_description char(100) NOT NULL ); CREATE TABLE Categories( ctg_id INT NOT NULL PRIMARY KEY..."
stackoverflow::76216353::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"The ON DUPLICATE KEY UPDATE query is not updating but inserting new records <p>I have a table called tbl_visitors</p> <div class=""s-table-container""> <table class=""s-table""> <thead> <tr> <th>id</th> <th>vis_site_id</th> <th>vis_at</th> <th>vis_page</th> </tr> </thead> <tbody>..."
stackoverflow::77229352::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"MySQL UNIQUE on a combination of columns <p>Consider the case where I have a table with players data and a table where I want to store matches in a tournament. Say each match has 3 players and what I want to achieve is uniqueness of the three players, no matter in what order t..."
stackoverflow::67583693::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"To get value from 2 column in single row in php <p>could somebody help me, as I just very new in PHP</p> <p><strong>Description</strong>:-</p> <ul> <li>In my table, I have 3 column: <strong>Adult, Child, Totalpax</strong></li> <li>I just give the value into Adult &amp; Child c..."
stackoverflow::75620072::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,MySQL database query to do an exact match if available <p>I am using a mySQL database and have values in a table that look like this..</p> <pre><code>id | room | name ---------------------- 22 | 38 | john doe 4 | 837 | jane doe 94 | 993 | joe blogs </code></pre> <p>I am trying...
stackoverflow::73281654::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"How to nest select statements using the same column from table source <p>I have a table with customer id, products, revenue and dates.</p> <div class=""s-table-container""> <table class=""s-table""> <thead> <tr> <th style=""text-align: center;"">id</th> <th style=""text-align: center..."
stackoverflow::78224308::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"How to make query with Group By and Count in MySql? <p>I have this tables:</p> <p>L table // teachers</p> <div class=""s-table-container""><table class=""s-table""> <thead> <tr> <th>KL</th> <th>org</th> </tr> </thead> <tbody> <tr> <td>1</td> <td>test</td> </tr> <tr> <td>2</td> <td..."
stackoverflow::67459572::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,4,"Laravel mysql query to return notifications <pre class=""lang-php prettyprint-override""><code>$groups = DB::table('user_hobbies') -&gt;where('user_id', '==', $user-&gt;id) -&gt;leftJoin('hobbies', 'hobbies.id', '=', 'user_hobbies.hobby_id') -&gt;where('hobbies.admin_id', '!=',..."
stackoverflow::77526722::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"This is a question about decrypting the password received from PHP with MySQL&#39;s des_decrypt <p>[mysql]</p> <pre><code>create table test ( user_id varchar(100), password varchar(50)); </code></pre> <p>After creating the table</p> <pre><code>insert into test (user_id,passwor..."
stackoverflow::75814114::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Select only unique / distinct rows (based on column) from an included model <p>I have a number of tables that are related. It can be condensed down to: <code>Product</code>, <code>Offer</code></p> <p>Each <code>Product</code> has a lot of <code>Offers</code> from many stores...."
stackoverflow::74403065::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"How to find records in PostgreSQL matching a combination of a pair of nullable String columns <p>Suppose a PostgreSQL table, <code>articles</code>, contains two nullable String columns of <code>name</code> and <code>alt_name</code>. Now, I want to find records (rows) in the ta..."
stackoverflow::74362568::01,stackoverflow,supporting_validation_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,3,Laravel - Eloquent join query not working <p>I'm doing a simple <code>join</code> query of <code>job_roles</code> and <code>operations</code> table. The <code>fk</code> is the column <code>job_role_id</code> of <code>operations</code> references to the column <code>id</code> o...
stackoverflow::69839877::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,6,"Power BI Dax Measure <p>I'm new to Power BI and creating measures with DAX. I have two tables ('Visits' and 'Customers'). I want to get a distinct count for the [customer_id] in the Visits table where 'Visits'[closedFlag] = 1 and 'Customers'[formFLG] = 1. Basically, I'm trying..."
stackoverflow::75717364::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Normalize the table by changing some rows in to Column <p>Below sample table has a Section with Questions and the possible answers that each questions can have, all in the single row.. Each question can have between 1 to 4 answers.</p> <div class=""s-table-container""> <table cl..."
stackoverflow::75956661::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Find conversation not working in sequelize findOne <p>I have been struggling for days trying to find if a conversation exists between two users using Sequelize. I have relationships between <code>conversation</code>, <code>message</code>, <code>user</code> and <code>userConver..."
stackoverflow::75551271::01,stackoverflow,supporting_validation_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",0.94,1,16,"Foreign key constraint failure because of different data between primary key and foreign key - MySQL <p>I am trying to insert records into a database I have created with MySQL. However, there is one table that I can't seem to get data into. I am getting a <code>Lock Wait Timeo..."
stackoverflow::73421434::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,How can I read large (10MB) byte arrays with Entity Framework and PostgreSQL without using too much memory? <p>When my server application starts it reads about 20 records from my database (using Entity Framework with Npgsl to read from a PostgreSQL database). There are a coupl...
stackoverflow::69602359::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"MySQL Combine Two Tables Sum By Month <p>I have two tables stok_in, and stok_out</p> <p>Here is the sample <a href=""https://i.sstatic.net/FoO9Z.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/FoO9Z.png"" alt=""Table Stok_in"" /></a></p> <p>And this for table #2 (st..."
stackoverflow::79852930::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,5,"CALCULATETABLE inside SWITCH in DAX <p>I have written the following DAX Measure:</p> <pre><code>Source Total Revenue - All Revenue - COSStoRevenue = SUMX( VALUES('Date Table'[Year Month]), VAR IndST = SELECTEDVALUE('Individual Cost'[Cost Type]) VAR personnelNumbers = SWITCH( T..."
stackoverflow::72408202::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,4,"String match in Postgresql <p>I am trying to make separate columns in my query result for values stored in in a single column. It is a string field that contains a variety of similar values stored like this: [&quot;john&quot;] or [&quot;john&quot;, &quot;jane&quot;] or [&quot;..."
stackoverflow::77868005::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,4,"query to search main table and associative table <p>I'm trying to create a search function on my website which searches for keywords in a number of columns in my main table, and also any tags which match those keywords linked via an associative table.</p> <p>I've got a query w..."
stackoverflow::78004450::01,stackoverflow,supporting_validation_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",1.0,0,4,"Subquery returns more than one row error, answers on here not working <p>I am running into a subquery error but the answers on here say to use an IN () or a Join, I have tried using both and am still getting the error. I want it to get the count for multiple users, and not cou..."
stackoverflow::68040201::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,4,"ERROR: there is no unique or exclusion constraint matching the ON CONFLICT specification <p>I'm trying to perform upsert against a table named feature_to_model. However, I get the following error:</p> <pre><code>ERROR: there is no unique or exclusion constraint matching the ON..."
stackoverflow::71081747::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,4,"No operator matches the given name and argument types. You might need to add explicit type casts -- PostgreSQL 14.1 <p>I'm a beginner in SQL and I use PostgreSQL. My database is a list of real estate transactions, 1 row = 1 sale. Here is a description of my tables :</p> <pre><..."
stackoverflow::68171798::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"I need to create a query that selects the 5 states that have the most distinct customer IDs from a Defined Schema table I have made <p>How do I count distinct customer ids by state, and rank the states that have the most customer ids? I've listed the table creation code, and t..."
stackoverflow::74015474::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"How can I return groups of rows in Postgresql that have the same value in one column? <p>I'm trying to write a query that will return rows grouped together by same first name, where last name is LIKE &quot;some search string %&quot;</p> <p>For example, if I searched for last n..."
stackoverflow::67133592::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,5,"SQL questions about how calculation after joining tables and dynamic types <p>See and test tables and my queries here: <a href=""http://sqlfiddle.com/#!17/e5a87/3"" rel=""nofollow noreferrer"">http://sqlfiddle.com/#!17/e5a87/3</a></p> <p>I'm pretty new to SQL and I got this 3 tabl..."
stackoverflow::76746852::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"BASIC JOIN test in Hackerrank <p>Given the <code>CITY</code> and <code>COUNTRY</code> tables, query the names of all the continents <code>COUNTRY.Continent</code> and their respective average city populations <code>CITY.Population</code> rounded down to the nearest integer.</p..."
stackoverflow::69665297::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,Weird MySQL JOIN where I want to include matches AND no matches from join <p>I have a need to get a specific result for a query... I believe the solution is a self-join of the same table... but it's not working as I would expect.</p> <p>A bit of background: the &quot;timeframe...
stackoverflow::68847170::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,3,"Calculated boolean column showing if column is newest <p>I have a table with a structure that more or less (I've simplified it for the question) looks like the following:</p> <div class=""s-table-container""> <table class=""s-table""> <thead> <tr> <th style=""text-align: center;"">i..."
stackoverflow::73929781::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,3,"What am I doing wrong with my Fixed LOD expression? <p>I created a calculated field using Fixed LOD to get the distinct values of a field called Estimated ARR because there are duplicates due to joining two tables (with SQL).</p> <p>The calculation, Distinct Estimated ARR, is:..."
stackoverflow::74434030::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Postgres division of two subquery sums using WHERE from another subquery <p>We store volunteer hours in a database for every user, i'm trying to figure out how to structure a Postgres SQL query to find the percentage of total hours a specific user has spent at a location vs th..."
stackoverflow::67417606::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,5,"&quot;Column count doesn&#39;t match value count at row 1&quot; PKID Counts as Column even with AUTOINCREMENT? <p>&quot;Column count doesn't match value count at row 1&quot;</p> <p>{ code: 'ER_WRONG_VALUE_COUNT_ON_ROW', errno: 1136, sqlMessage: &quot;Column count doesn't match..."
stackoverflow::75643149::01,stackoverflow,supporting_validation_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",1.0,0,3,"Get the difference of the same column of the same table, being the current value and that of the immediately previous date in the same query? <blockquote> <p>I've gone through the possible related questions, but I haven't found anything about it, please, if you see that I'm wr..."
stackoverflow::76302826::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,Count distinct unique ID based on multiple row condition and column <p>How to create measure to count DISTINCT IDs from multiple criteria from specific column? Below are sample dataset and the condition to create measures.</p> <p>Criteria: How many unique ID that flows to the...
stackoverflow::72759702::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,3,"Ordered SUM aggregation with sometimes percent value (based on calculated sum to this row) in row instead of common value <p>For simple example we have tables with values like this</p> <pre class=""lang-sql prettyprint-override""><code>create table added ( amount numeric(78, 0),..."
stackoverflow::78209843::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,6,"How to remove blank row from my Matrix Visual in Power BI? <p>I have a data model comprising tables like Calendar, Products, Returns, Sales, Customers, Products Category, Products Subcategory, and Territory. Sales and Returns are fact tables and others are dimension tables. I..."
stackoverflow::75000089::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,3,"Tableau Calculated Field- Duplicated Data <p>I am trying to calculate the average difference between order_time and pickup_time grouped by runner, but in customers table order_time can appear more than once and the calculations go wrong because of this</p> <ul> <li>customers_o..."
stackoverflow::68945397::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Count active boxes in the rack from transaction logs <p>I have 2 tables here</p> <ol> <li>Rack</li> </ol> <div class=""s-table-container""> <table class=""s-table""> <thead> <tr> <th>Id</th> <th>RackName</th> </tr> </thead> <tbody> <tr> <td>1</td> <td>Rack A</td> </tr> <tr> <td>2<..."
stackoverflow::76854733::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,3,"Logic to calculate Total Turnaround Time of fillers in Power Query or Data mode/measure in Power BI <p>Problem Statement: calculate the total turnaround time for respective fillers</p> <p>Hello, I'm working on a set of efficiency data and want to calculate the turnaround time..."
stackoverflow::70071373::01,stackoverflow,supporting_validation_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",1.0,0,7,"How to use Postgres jsonb_path_query instead of select union <p>db:Postgresql-14. This will be an infrequent transformation, and I'm looking for recommendations / improvements that can be made so I may learn/hone my postgres/json skills (and speed/optimize this very slow query..."
stackoverflow::72847407::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,5,"Updating millions of rows in MySQL <p>I'm trying to update few millions of rows in MySQL InnoDB table, but getting the following error:</p> <pre><code>ERROR 1206 (HY000): The total number of locks exceeds the lock table size </code></pre> <p>As I read, the problem is in row lo..."
stackoverflow::68305569::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"MySQL - how to combine three tables to get the counts <p>There are three tables, I would like to get the count of a user's total tweets and the count of likes his total tweets received.</p> <p>I tried to combine two queries to get what I want but failed. Have looked through se..."
stackoverflow::68231152::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,Optimized query to get the most recent records for each person in a log table <p>Is there a better way to setup this query?</p> <pre><code>select * from peopleLog where index in (select max(index) index from peopleLog group by personID) </code></pre> <p>I have a log table that...
stackoverflow::77744482::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,MySql 8 composite index with the indexed expression &quot;is not null&quot; not being used <p>I'm using Mysql 8.0.33.</p> <p>I created a composite index with the expression <code>column_name is not null</code> and can't get the index to be used.</p> <p>What am I doing wrong?</...
stackoverflow::73984154::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"How to merge two query results joining same date <p>let's say there's a table have data like below</p> <div class=""s-table-container""> <table class=""s-table""> <thead> <tr> <th>id</th> <th>status</th> <th>date</th> </tr> </thead> <tbody> <tr> <td>1</td> <td>4</td> <td>2022-05</..."
stackoverflow::73149399::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"Group By Order By returning wrong column - mysql <p>I have this table:</p> <div class=""s-table-container""> <table class=""s-table""> <thead> <tr> <th>msg_id</th> <th>msg</th> <th>from_user</th> <th>to_user</th> </tr> </thead> <tbody> <tr> <td>1</td> <td>Hello!</td> <td>16</td> <..."
stackoverflow::69180509::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"PowerBI using customer %% as X-Axis <p>I'm looking to create a line graph with accumulated revenue and -gross profit as 0-100% Value Lines on the Y-axis and then have 0-100% of the amount of customers on the X-axis.</p> <p><a href=""https://i.sstatic.net/CXu2i.jpg"" rel=""nofollo..."
stackoverflow::78726828::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"Filter and sort data with multiple column &amp; row criteria and then match corresponding data to it with multiple flexible return_arrays <div class=""s-table-container""><table class=""s-table""> <thead> <tr> <th>0</th> <th>A</th> <th>B</th> <th>C</th> <th>D</th> <th>E</th> <th>F..."
stackoverflow::72002779::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"How to query a subset in SQL Server? <p>The table I'm querying has two different kinds of contracts mixed up, 'a' and 'b%'. I need to query up the users who have both types of contracts expiring 60 days before <code>getdate()</code> and 20 days after <code>getdate()</code> (th..."
stackoverflow::78409620::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,3,"Measure to calculate running total per row in PowerBI Matrix <p>I have a table with three fields: Year, Period and Product.</p> <pre><code>Year Period Product 2020 1 A 2020 2 C 2020 3 A 2020 3 B 2020 4 C 2021 2 B 2021 3 C 2021 4 D 2021 1 A 2021 1 C 2022 3 A 2022 4 C 2022 1 C 2..."
stackoverflow::69332403::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Postgres not using index for start with query <p>I have a <code>usernames</code> table with a <code>username</code> string field, I have a &quot;start with&quot; query and trying both pattern and regex matching</p> <pre><code>SELECT username FROM usernames WHERE username LIKE..."
stackoverflow::76467941::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Calculate field has_impact based on start and end time <p>Trying to populate field <em>has_impact</em> based on the following for each feed view in the session.</p> <p><code>has_impact</code> is true when difference between <code>(view_end_time - view_start_time) &gt; 3</code>...
stackoverflow::71605201::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"MySQL SUM CASE returning incorrect calculated amount <p>Apologies for the confusing title</p> <p>I have a table 'trainees' which lists booked places on a sailing trip</p> <p><a href=""https://i.sstatic.net/uCLco.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/uCL..."
stackoverflow::74811889::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,Calculate percentages with 2 fields in the GROUP BY clause - SQL <p>I have the following results that list different departments within different offices. Each departments hours and cost has been calculated for each office.</p> <pre><code>OfficeCode Department Total Hours Tota...
stackoverflow::76905241::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,4,"How to unnest two or more postgres arrays from a CTE <p>From the <a href=""https://www.postgresql.org/docs/current/functions-array.html#ARRAY-FUNCTIONS-TABLE"" rel=""nofollow noreferrer"">array-functions docs</a>:</p> <p><code>unnest ( anyarray, anyarray [, ... ] ) → setof anyelem..."
stackoverflow::79187448::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,The &quot;MySql&quot; query is not giving me the correct output for matching the words to use them in the form of tags/searches <p>I have created a MySql query to count the total number of a particular word from two rows by joining the two tables. Suppose I have the word &quot...
stackoverflow::78933065::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,"Clarification of converting Implicit outer joins to ANSI joins <p>As part of the modernization effort (move from Sybase ASE to SQL Server), we are removing old implicit join operators and rewriting SQL using ANSI join style.</p> <p>When running both queries, I saw that my new..."
stackoverflow::74128980::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,5,How to handle null and text values when finding average in postgres? <p>I have a table that looks like below (only a sample provided)</p> <pre><code> date | memory | cpu ----------------------------+-----------+---------------- 2022-10-06 02:03:30.102194 | 37 | -1 2022-10-06 0...
stackoverflow::68351891::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Calculate Avg Price, Realized gain &amp; Unrealized gain via UDF using FIFO method <p>This post is in continuation of my <a href=""https://stackoverflow.com/questions/68243088/calculate-average-invested-price-without-helper-columns-tables/68258202"">earlier post</a> where I have..."
stackoverflow::76708767::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,RECURSIVE in SQL for more complicated queries (date interval related) <p>Goal: to create a recursive query that gets the last 3 months of a table and sums them for every 3 months back 3 years.</p> <p>I have a big table but it has sales price as a column and sales date as a col...
stackoverflow::68334842::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,6,"How to query the number of records when there is the DISTINCT keyword in the SQL multi-table join query string <p>I use SQL Server and my SQL command is:</p> <pre><code>select distinct table_motor.motor_ID, table_welding_machine.welding_machine_ID from table_motor, table_weldi..."
stackoverflow::70870855::01,stackoverflow,supporting_validation_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,4,"After rails migration, resulting schema does not match migrations. Lingering database state? <p>Rails 6.1.4<br /> Ruby 2.7<br /> Postgresql 14<br /> A dozen or so migrations, one schema.rb file.</p> <p>I edited a migration, but did not change the migration id. The result is su..."
