episode_id,source,source_tier,current_category,reviewed_category,business_context_present,technical_support_noise_present,ambiguity,reason,example_text_excerpt,persona_id,labelability_status
github_discussions::2908040345::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=3, strong=0, source=github_discussions, labelability=low_signal","trace2logs on the built-in `grafanacloud-xxx-traces` datasource is confusing **Current behavior**: When navigating from a trace or a span to logs with the built-in `grafanacloud-xxx-traces` datasource, the logs are filtered on the `service.name` and `service.namespace` with a...",,low_signal
github_discussions::1569698382::02,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=5, strong=0, source=github_discussions, labelability=low_signal","I also experience this (now in 2.1.0) and would just add: once the user makes a selection for the 2nd variable, they are correctly restricted from choosing an invalid combination. I.e., the filter 2 choices correctly depend on filter 1. I hope that means this would be fixable....",,low_signal
github_discussions::2702966846::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=7, strong=0, source=github_discussions, labelability=low_signal",Converting a model to SQL and adding a variable doesn't let you change variable type ### Describe the bug Video https://www.loom.com/share/8bd3b4c64f2247ac9a852f336cfd1384?sid=bf4b0fe3-e449-4d93-b6f8-24c3b683e6a6 Doesn't happen all the time. You'll need to try a couple of time...,,low_signal
github_discussions::1970947027::01,github_discussions,supporting_validation_source,generic_low_signal,setup_auth_permission_noise,no,yes,no,"business=0, technical=8, strong=0, source=github_discussions, labelability=low_signal","Saved question of model with long title doesn't work in graphical query ### Describe the bug ### Context As a data analyst, I want to create a simple question that groups things from a saved question/model. ### Error When creating an indicator from a saved question that has a...",,low_signal
github_discussions::2492486338::01,github_discussions,supporting_validation_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=5, strong=0, source=github_discussions, labelability=low_signal",[EPIC] Incremental Model Improvements - Microbatch Incremental models in dbt is a [materialization](https://docs.getdbt.com/docs/build/materializations) strategy designed to efficiently update your data warehouse tables by only transforming and loading new or changed data sinc...,,low_signal
github_discussions::2000502808::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=6, strong=0, source=github_discussions, labelability=low_signal","Allow annotations per panel **Why is this needed**: Currently, it is possible to add annotations only for the whole dashboard. There's also a limited option to statically include/exclude panels from the annotation. But it is not possible to add annotation to specific panels. C...",,low_signal
github_discussions::2130487653::02,github_discussions,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=2, technical=6, strong=0, source=github_discussions, labelability=low_signal","Sorry for the +1 here, but linking to a URL would be super useful. I'm looking into trace-to-metrics, but I'm finding the link to promql a bit limiting .. it'd be super nice to be able to link to a dashboard instead, much like data links work. Example use-case here, using the...",,low_signal
github_discussions::877469535::01,github_discussions,supporting_validation_source,generic_low_signal,setup_auth_permission_noise,no,yes,no,"business=0, technical=8, strong=0, source=github_discussions, labelability=low_signal","Hiding a table makes it impossible to edit existing questions that uses that table **Describe the bug** When questions have been built on tables, which are hidden later, then it's either impossible to edit the question or the question will drop all references to the hidden tab...",,low_signal
github_discussions::4266095809::02,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=1, strong=0, source=github_discussions, labelability=low_signal",**Source code analysis by GitHub Copilot** The root cause appears to be in encodeURIComponentAsAngularJS in [packages/grafana-data/src/utils/url.ts#L35](https://github.com/grafana/grafana/blob/168ffaed09cc0f74492d1b034fa553bf46e6bf31/packages/grafana-data/src/utils/url.ts#L30-...,,low_signal
github_discussions::D_kwDOAzEXQ84AQnlo::01,github_discussions,supporting_validation_source,generic_low_signal,setup_auth_permission_noise,no,yes,no,"business=0, technical=9, strong=0, source=github_discussions, labelability=low_signal","`PythonAdapter` Proposal # **What is the problem you are trying to solve?** dbt adapters are all in one solutions that connect dbt-core with a database and a Python runtime (new!). While some platforms, like Snowflake, offer both a database and a Python runtime, a large number...",,low_signal
github_discussions::4059520676::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=7, strong=0, source=github_discussions, labelability=low_signal","SDK filters don't auto-map across tiles using different explores ## Description When using the React SDK `filters` prop to pass dashboard filters, the filter only applies to tiles whose explore includes the exact table specified in the filter's `model` field. Tiles using diffe...",,low_signal
github_discussions::2535646653::02,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=6, strong=0, source=github_discussions, labelability=low_signal","I decided to further investigate this, and see if I can suggest something. Important note: I am not a TypeScript developer. Here is the profiler that I used : https://profiler.firefox.com/from-browser/calltree/?globalTrackOrder=g0wf&hiddenGlobalTracks=1we&hiddenLocalTracksByPi...",,low_signal
github_discussions::2114798800::01,github_discussions,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=2, technical=10, strong=0, source=github_discussions, labelability=low_signal","[Bug] Unhandled exception for failing `on-run-*` hooks in `source freshness` ### Is this a new bug in dbt-core? - [X] I believe this is a new bug in dbt-core - [X] I have searched the existing issues, and I could not find an existing issue for this bug ### Current Behavior _fo...",,low_signal
github_discussions::1300380917::01,github_discussions,supporting_validation_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=github_discussions, labelability=low_signal","Table: Inconsistent names for queried values **What happened**: When there are multiple Prometheus queries but only one of them contains data and ""Merge"" transformation cannot be applied, the value column is named as `Value` (no matter which query the value comes from) **What...",,low_signal
github_discussions::2532544056::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=2, strong=0, source=github_discussions, labelability=low_signal","Explore Metrics: Data source does not persist in the same session When you change the default data source, and then go back to the metric select page via the history items, the data source seems to not always persist See video: https://github.com/user-attachments/assets/e8c9a1...",,low_signal
github_discussions::2693508866::01,github_discussions,supporting_validation_source,generic_low_signal,setup_auth_permission_noise,no,yes,no,"business=0, technical=6, strong=0, source=github_discussions, labelability=low_signal","Date Filters not working correctly on Drilldown view of Tables created using SQL query ### Describe the bug **Status Quo:** Table view with/without any filters -> With Filters the table shows correct results... i.e, Nov 2024 data is shown ![Image](https://github.com/user-attac...",,low_signal
github_discussions::1051109375::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=11, strong=0, source=github_discussions, labelability=low_signal","Error adding datasource Redshift ### Issue Summary Get an internal error adding Redshift as a datasource. Looking through the logs, we saw this error: ``` StatementError: (raised as a result of Query-invoked autoflush; consider using a session.no_autoflush block if this flush...",,low_signal
github_discussions::1036368599::02,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=4, strong=0, source=github_discussions, labelability=low_signal","Hm.. there is no option to ignore the null values it seems: https://play.grafana.org/d/Y0XsvkF7z/unaligned-time-series-data?orgId=1&editPanel=2&tab=query @leeoniya @ryantxu how would classify this? should be solved by https://github.com/grafana/grafana/pull/36622, but that's w...",,low_signal
github_discussions::2586541732::01,github_discussions,supporting_validation_source,generic_low_signal,setup_auth_permission_noise,no,yes,no,"business=0, technical=4, strong=0, source=github_discussions, labelability=low_signal","Wrong header when doing the native drill thru ### Describe the bug When doing some of the native drill thrus (sort by this column, filter by this column, ...?), we show a header and breadcrumbs like it's a model ![Image](https://github.com/user-attachments/assets/95554538-307b...",,low_signal
github_discussions::1957031621::02,github_discussions,supporting_validation_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=3, strong=0, source=github_discussions, labelability=low_signal","This also happens on `v1.47.9` using a BigQuery database. Seems like it's similar (if not the same) as https://github.com/metabase/metabase/issues/35954, as it has the same error signature, although the repro is different The frontend part has been fixed, but there is the rema...",,low_signal
github_discussions::2136889849::02,github_discussions,supporting_validation_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=3, strong=0, source=github_discussions, labelability=low_signal","I think I'm running into the same issue. I upgraded from 10.2.3 to 10.4.0 and noticed that theres a difference in how `__rate_interval` is calculated. Time range being that last `1h` Here are the query outputs: 10.2.3: ``` executedQueryString:""Expr: sum by ()(increase(api_coun...",,low_signal
github_discussions::1235639049::01,github_discussions,supporting_validation_source,generic_low_signal,setup_auth_permission_noise,no,yes,no,"business=0, technical=6, strong=0, source=github_discussions, labelability=low_signal","Model query fails if mapped Metadata is using different column identifier than returned in the query (eg. aliases) **Describe the bug** If a model is based on a native query and has aliases, query fails if the aliased field is used. **To Reproduce** Steps to reproduce the beha...",,low_signal
github_discussions::1335572822::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=6, strong=1, source=github_discussions, labelability=low_signal","[Epic] APIKeys: Sunsetting of API keys 🌤️ ## Deprecation of API keys **Context** We are sunsetting API keys. **Timeline** Below is a detailed timeline for the deprecation of API keys in Grafana: - **By Aug. 31, 2024:** Creation of new API Keys will no longer be possible. - **B...",,low_signal
github_discussions::3457670101::02,github_discussions,supporting_validation_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=6, strong=0, source=github_discussions, labelability=low_signal","The `ERROR: current transaction is aborted, commands ignored until end of transaction block` is not a super-useful error because it's not saying where an error actually occurred--there was some other part of the code which rolled back a transaction and this was the next SQL ca...",,low_signal
github_discussions::973384649::02,github_discussions,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=2, technical=6, strong=0, source=github_discussions, labelability=low_signal",Hi @Beetix Thanks so much for opening this. Your problem sounds similar to [this old issue regarding the early days of using flux queries to define template variables](https://github.com/grafana/grafana/issues/26357). Could you please provide any steps for reliably reproducing...,,low_signal
github_discussions::1039844320::01,github_discussions,supporting_validation_source,generic_low_signal,setup_auth_permission_noise,no,yes,no,"business=0, technical=9, strong=0, source=github_discussions, labelability=low_signal","On Date filter returns no results on a summarized question **Describe the bug** For a summarized custom question that is grouped by each day, filtering on any specific day returns no results. **To Reproduce** 1. Custom question > `Orders` > Summarize `Count` by `Created Date:...",,low_signal
github_discussions::941712672::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=7, strong=0, source=github_discussions, labelability=low_signal","Expressions to select a series, from queries returning multiple series [Server Side Expressions] **What would you like to be added**: Background: If a query returns multiple series, the threshold check (from expressions for alerts) will be evaluated for each series. There is n...",,low_signal
github_discussions::2700473758::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=10, strong=0, source=github_discussions, labelability=low_signal","[Feature] Add `time_zone` configuration for source freshness checks ### Is this a new bug in dbt-core? - [X] I believe this is a new bug in dbt-core - [X] I have searched the existing issues, and I could not find an existing issue for this bug ### Current Behavior Currently, w...",,low_signal
github_discussions::913371517::02,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=12, strong=0, source=github_discussions, labelability=low_signal","Hi @gouline Please post ""Diagnostic Info"" from Admin > Troubleshooting. @flamber Updated the description with diagnostic info ✔️ It sounds very related to #8804, but possibly combined with a frontend timezone issue too - likely #10824. Timezone issues can get really tricky to...",,low_signal
github_discussions::1631305889::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=4, strong=0, source=github_discussions, labelability=low_signal",Performance problem with the pivot table Context: I have a 7871 row table in postgresql v13 that needs to be represented as a pivot table with - 5 groups of rows - 5 measures Metabase takes more than 13 seconds to display the pivot table. ![slow_query_metabase](https://user-im...,,low_signal
github_discussions::2753136511::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=5, strong=0, source=github_discussions, labelability=low_signal",Time Column Filter in Dashboard does not respect sorting filter values ## Screenshot ![time_filter](https://github.com/user-attachments/assets/bff20571-223c-4fcf-aafb-0e18f4146430) ## Description **Bug: Using the 'Time column' filter for dashboards in conjunction with 'Sort Fi...,,low_signal
github_discussions::2087659524::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=12, strong=0, source=github_discussions, labelability=low_signal","Time Series widget: Weird stacking behaviour since Grafana V9.x ### What happened? Stacking series doesn't work as expected anymore. I have 4 from 5 series from influxdb 1.x which should stack together. One of that four doesn't stack, what ever I try. Widget default stacking s...",,low_signal
github_discussions::3736283153::01,github_discussions,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=3, technical=18, strong=1, source=github_discussions, labelability=low_signal",CSV email reports fail with HTTP 500 when using non-default CSV delimiter (GUI CSV export works) ### Bug description # 🐞 CSV email reports fail with HTTP 500 when using non-default CSV delimiter (GUI CSV export works) **Superset version:** Apache Superset 5.0.0 **Deployment:**...,,low_signal
github_discussions::1939568682::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=12, strong=0, source=github_discussions, labelability=low_signal",An error when share dashboard with copy permalink to clipboard superset verions:2.1.1 When click dashboard share->copy permalink to clipboard ![image](https://github.com/apache/superset/assets/4980410/24b00ced-3bd6-41a9-9436-940c23f61553) `'utf-8' codec can't decode byte 0x80...,,low_signal
github_discussions::951268903::01,github_discussions,supporting_validation_source,generic_low_signal,vendor_announcement_or_feature_request_only,no,yes,no,"business=0, technical=9, strong=0, source=github_discussions, labelability=low_signal",[Roles Page] page load is very slow On superset 1.1.0 roles list page loading is slow. It takes approx. 16 seconds to load. From roles listing page if I click edit to edit a role then it takes 18 to 20seconds for the edit page to open up. This makes working with roles very dif...,,low_signal
github_discussions::1696852773::01,github_discussions,supporting_validation_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=2, strong=0, source=github_discussions, labelability=low_signal",Enable simple Boolean expressions and comparisons in DataTable style_data_conditional filter_query I am trying to highlight rows in a DataTable if a column is `False`. I can’t seem to get it to work. Here’s what I’ve tried. Several failed attempts are left as comments. ```pyth...,,low_signal
github_discussions::4063060858::01,github_discussions,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=14, strong=0, source=github_discussions, labelability=low_signal",Git sync: Azure DevOps repositories fail with 404 because nanogit unconditionally appends .git to URLs ### What happened? Configuring the Grafana 12 git sync feature (Administration → Provisioning) with an Azure DevOps repository fails with: `failed check if authorized: get re...,,low_signal
stackoverflow::78754844::01,stackoverflow,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=2, technical=4, strong=0, source=stackoverflow, labelability=low_signal","Worse performance when using IN query <p>This query never finishes:</p> <pre><code>SELECT * FROM logs WHERE user_id IN (1,2,3,4,5) ORDER BY create_time DESC OFFSET 0 ROWS FETCH FIRST 10 ROWS only </code></pre> <p>But it works fast when I run query for each user:</p> <pre><code...",,low_signal
stackoverflow::71555091::01,stackoverflow,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=2, technical=4, strong=0, source=stackoverflow, labelability=low_signal","Find number in text with leading zero <p>In part of my project, I need to find number from pivot table in text array given by structure of the table, the problem is with numbers stored as text with leading zero, all others are working fine</p> <p>My code:</p> <pre><code>Dim wb...",,low_signal
stackoverflow::78880448::01,stackoverflow,supporting_validation_source,generic_low_signal,generic_low_signal,no,yes,no,"business=0, technical=1, strong=0, source=stackoverflow, labelability=low_signal","Check to see if a value exists in multiple tables and display an associating value <p>I am trying to check if there are matching emails in multiple tables, and if there are, then display the status of the emails per table.</p> <p>Here is the query I've been using to check 3 ta...",,low_signal
google_developer_forums::149964::01,google_developer_forums,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=2, technical=2, strong=0, source=google_developer_forums, labelability=low_signal","Looker Studio Pivot Table Calculations Not Working I’m using Looker Studio and needing to build a report that shows the Users, The status of their projects, The count of each status for the User and the % of the status for the user. I have the following data: User S… I’m using...",,low_signal
stackoverflow::72971702::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,yes,yes,no,"business=1, technical=2, strong=0, source=stackoverflow, labelability=low_signal","VBA Multi-sub code for a conditional check on a table <p>I am using VBA to look at the inventory document that I made to check all of our parts. The document is split up into 6 different sheets, 1 for each area. The document has each part with its own row from number, descript...",,low_signal
stackoverflow::68171798::01,stackoverflow,supporting_validation_source,generic_low_signal,generic_low_signal,no,yes,no,"business=0, technical=1, strong=0, source=stackoverflow, labelability=low_signal","I need to create a query that selects the 5 states that have the most distinct customer IDs from a Defined Schema table I have made <p>How do I count distinct customer ids by state, and rank the states that have the most customer ids? I've listed the table creation code, and t...",,low_signal
domo_community_forum::28510::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=domo_community_forum, labelability=low_signal","Drop a column in Magic ETL Is it possible to transform a dataset and only specifiy ehich columns to drop, rather than thos to keep (negative rather than positive selection of columns to ""keep"") Is it possible to transform a dataset and only specifiy ehich columns to drop, rath...",,low_signal
stackoverflow::73214971::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,yes,yes,no,"business=1, technical=3, strong=0, source=stackoverflow, labelability=low_signal","Query runs duration: fast / fetch: slow, but GROUP BY (or any aggregate function) makes it duration: slow / fetch: fast <p>I have a table <code>process_execution_data</code> (29,4mi rows) that consists of</p> <pre><code> id | key_name | value | piid | created | modified | proc...",,low_signal
domo_community_forum::23520::01,domo_community_forum,exploratory_edge_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=3, strong=0, source=domo_community_forum, labelability=low_signal","Wrong data on datasets after fetching from Box I have uploaded csv file on Box and when I am creating dataset using Box connector, the file which it is fetching is a data but incorrect. How do I fix it? I have attached screenshot of actual data that is uploaded on box and anot...",,low_signal
domo_community_forum::49348::01,domo_community_forum,exploratory_edge_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=1, strong=0, source=domo_community_forum, labelability=low_signal","Automatically add new Facebook ads campaigns to dataset and filters within cards Hi, Is there a way to automatically add new Facebook campaigns to my datasets? I saw a topic from 2019 stating it isn't possible but maybe there is a workaround by now. Situation: I run ads for mu...",,low_signal
domo_community_forum::29080::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=domo_community_forum, labelability=low_signal","How to identify the Field name for ""Date Range"" on Card for user without Analyzer Access? Hi All, Is it possible to check the Field Name (Dimensions) on which the ""Date Range"" has been applied for a card for the users that do not have Admin Access and can not use Analyzer to c...",,low_signal
domo_community_forum::33788::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=domo_community_forum, labelability=low_signal","Join 2 data sets based on multiple column Hello, If I want to join 2 datasets, but the matching column can be multiple, how can I do it with ETL? When using join data and selecting ""match another column"" it is not working as an ""or"" condition. What I would like it to find all...",,low_signal
domo_community_forum::67819::01,domo_community_forum,exploratory_edge_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=2, technical=1, strong=0, source=domo_community_forum, labelability=low_signal","Change ETL Trigger Dataset is Manually Updated Hi Domo, It would be very helpful if we could have ETLs trigger differently based on if the component datasets were updated manually or automatically. Example: If a dataset is automatically updated, then the subsequent ETL trigger...",,low_signal
domo_community_forum::6037::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=domo_community_forum, labelability=low_signal",How to do a partial replace in a dataset? Time card data gets updated very frequently and is in a parent child relational database. I want to keep that structure at the base level in Domo. The tables are work summary and work detail. The details are deleted and recreated in th...,,low_signal
adobe_analytics_community::90184::01,adobe_analytics_community,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=3, technical=1, strong=0, source=adobe_analytics_community, labelability=low_signal","Adobe Analytics Move or copy report from AdobeMobileEcosystem to Adobe Corp workspace I have created one report in AdobeMobileEcosystem. Is there a way I can move my report from AdobeMobileEcosystem to Adobe Corp workspace?I am trying to share the report, but recipients couldn...",,low_signal
stackoverflow::71888310::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,yes,yes,no,"business=1, technical=4, strong=0, source=stackoverflow, labelability=low_signal",Why am I getting a &quot;Insert value list does not match column list: 1136 Column count doesn&#39;t match value count&quot; error when the data matches? <p>I am getting the aforementioned error but my count on columns and data to insert are both 19</p> <pre><code>try { $db =...,,low_signal
domo_community_forum::68366::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=domo_community_forum, labelability=low_signal","Filters not displaying all data present in the dataset used. I have a dataset which is used for cards, when filtered by dropdown cards, even though the value exists in the dataset under same column, the filter is not working on all rows, even though the data seem to be existin...",,low_signal
domo_community_forum::11171::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=domo_community_forum, labelability=low_signal","Is there a way to find a Dataflow from a Dataset? I am trying to find out which dataflow a dataset is coming from. The more that I create the harder it is to keep track. What are others doing to track this? I usually try and name the same, but if I have multiple output Dataset...",,low_signal
google_developer_forums::102521::01,google_developer_forums,supporting_validation_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=google_developer_forums, labelability=low_signal","How to optimize BigQuery costs with live Q&A Once you’re using BigQuery, you can run blazing fast queries, get real-time insights, and start using advanced and predictive analytics. But that doesn’t mean there’s no room for further optimizations - both in terms of cost and per...",,low_signal
adobe_analytics_community::93669::01,adobe_analytics_community,supporting_validation_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=adobe_analytics_community, labelability=low_signal","Classification Set - Incorrect Unique Value I've updated my classification set but it's saying i have 2 unique values, but I only have one (""AI""). Is this a problem, or is that fine? I wonder why it's registering as 2. I've updated my classification set but it's saying i have...",,low_signal
google_developer_forums::163498::01,google_developer_forums,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=7, strong=0, source=google_developer_forums, labelability=low_signal","Loading error for google maps in geospatial line maps Hello everyone, I am new to Looker Studio. I am trying to create a nice dashboard with geospatial maps. My maps work when I create them but after disconnecting/reconnecting onto Looker Studio, I get an error message saying...",,low_signal
stackoverflow::70473184::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,yes,yes,no,"business=1, technical=4, strong=0, source=stackoverflow, labelability=low_signal",JPA Specification count with upper limit <p>I'm using a readonly JPA Entity <code>MyView</code> built on top of a complicated PostgreSQL View <code>my_view</code> that uses Unions of different tables:</p> <pre><code>@Entity @Immutable @Data public class MyView { @Id private Lo...,,low_signal
domo_community_forum::16161::01,domo_community_forum,exploratory_edge_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=7, strong=0, source=domo_community_forum, labelability=low_signal",microsoft sharepoint data connector We are trying to setup a Microsoft Sharepoint data connector but we are getting the following error: Server was unable to process request. ---> Access is denied. (Exception from HRESULT: 0x80070005 (E_ACCESSDENIED)) Have contacted support an...,,low_signal
github_discussions::3622895556::02,github_discussions,supporting_validation_source,generic_low_signal,api_sdk_debug_noise,no,yes,no,"business=0, technical=4, strong=0, source=github_discussions, labelability=low_signal",I can reproduce on master with the steps provided. However I can't reproduce when the `active` column is of type `tinyint(1)`. This suggests the issue has something to do with a difference in how we sync `tinyint(1) null` and `tinyint(1)`. It looks like they're synced the same...,,low_signal
stackoverflow::73546659::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,no,yes,no,"business=0, technical=6, strong=0, source=stackoverflow, labelability=low_signal","How to tell PostgreSQL via JDBC that I&#39;m not going to fetch every row of the query result (i.e. how to stream the head of a result set efficiently)? <p>Quite frequently, I'd like to retrieve only the first <code>N</code> rows from a query, but I don't know in advance what...",,low_signal
adobe_analytics_community::93461::01,adobe_analytics_community,supporting_validation_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=1, strong=0, source=adobe_analytics_community, labelability=low_signal",Segment showing UV counts much lower than by Page Dimension in Freeform workspace We rolled out a new version of a portal in our website back in June and I am trying to combine actions that are the same within that portal but were named something different before and after the...,,low_signal
domo_community_forum::67522::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=2, strong=0, source=domo_community_forum, labelability=low_signal","Solved ETL - Replace Null Values Hi, I have a dataset with null values and text and I am trying to replace them with 0 and 1 respectively. But, when I try to write a formula using the conditions 'If Null' or 'If not null' I keep getting errors. Does anyone have any ideas? Than...",,low_signal
adobe_analytics_community::90425::01,adobe_analytics_community,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=2, technical=3, strong=0, source=adobe_analytics_community, labelability=low_signal","Unable to use scheduler option in Data Warehouse I knew that Adobe had introduced a different configuration setup to get the reports from the Adobe Data warehouse. Currently, I am using S3 to get the reports. I am struggling with configuring the scheduler options to schedule m...",,low_signal
domo_community_forum::70548::01,domo_community_forum,exploratory_edge_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=5, technical=3, strong=2, source=domo_community_forum, labelability=low_signal","Data Models Beta: Unable to filter by Date I'm very excited about the data models beta feature as this is one of the main limitations of Domo compared to other business intelligence tools. In using this feature, I'm encountering an error whenever I try to filter by a date-type...",,low_signal
domo_community_forum::63575::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=domo_community_forum, labelability=low_signal",Bring Null Values to the top of filter lists A recent changed moved the 'blank' (null or empty string) values in filter drop downs to the bottom of the list instead of the top. This is now makes it quite difficult to find to exclude those values in cards. I would like to eithe...,,low_signal
stackoverflow::67379715::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,no,yes,no,"business=0, technical=2, strong=0, source=stackoverflow, labelability=low_signal","Summary row on advanced query <p>My schema looks like:</p> <pre class=""lang-sql prettyprint-override""><code>create table ads( ad_id int, ad_name varchar(10) ); create table products( id int, name varchar(10) ); create table ads_insight( id int, ad_id int, date date, ad_clicks...",,low_signal
shopify_community::412626::01,shopify_community,supporting_validation_source,generic_low_signal,source_specific_support_noise,yes,yes,no,"business=1, technical=4, strong=0, source=shopify_community, labelability=low_signal","Request to Refund $7,860 as Cash – Not as Shop Campaign Credit Dear Shopify Support, We hope you’re doing well. We received 83 orders within just 1 hour, which seems unusual and likely a system issue. After creating a support ticket, Shopify offered $4,860 as Shop Campaign cre...",,low_signal
stackoverflow::72799645::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,no,yes,no,"business=0, technical=3, strong=0, source=stackoverflow, labelability=low_signal","Why &quot;=&quot; in where clause, not match exact string (including spaces and special characters)? <p>Why &quot;=&quot; in where clause, not match exact string (including spaces and special characters).</p> <p>In this query I applied '$' Symbol for filtering repeated data on...",,low_signal
domo_community_forum::40275::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=domo_community_forum, labelability=low_signal",Page filter limitation It would be helpful if page filter options could be limited to only show options that are available based on how the cards on the page are filtered. For example if all of the cards on the page are filtered to only show a few different groups and there is...,,low_signal
domo_community_forum::69135::01,domo_community_forum,exploratory_edge_source,generic_low_signal,technical_support_debug_noise,yes,yes,no,"business=1, technical=6, strong=0, source=domo_community_forum, labelability=low_signal","How to resolve CORS error while using Product API's? { ""method"": ""POST"", ""url"": ""https://my-instance.domo.com/api/ai/v1/text/generation"", ""headers"": { ""X-DOMO-Developer-Token"": ""generated from Admin>Auth..>access token"", ""Content-Type"": ""application/json"" }, ""body"": { ""input"":...",,low_signal
