episode_id,source,source_tier,refined_source_slice_name,refined_source_slice_category,reviewed_slice_category,business_context_present,technical_support_context_present,should_count_in_quality_adjusted_balance,should_count_against_slice_aware_weak_debt,denominator_eligibility_category,persona_core_eligible,likely_persona_contribution,reviewer_reason,text_excerpt
adobe_analytics_community::90239::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_business_blocker,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe API/admin blocker is expressed as a business reporting blocker.,"How to pull a report from data warehouse in adobe analytics Hi everyone,here i am trying to check the values for few of the metrics for a particular report suite through data ware house. for 3 months time period . Can someone help me the steps to follow to create the report, a..."
adobe_analytics_community::90971::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,persona_core_evidence,True,persona_core,Adobe API/admin ambiguous slice keeps both business and technical context.,Report API 2.0 Hi I tried JSON which given by debugger. In output response I am getting only visits data but not getting segments name level.I want to see segments name and visit data in output response.For your information Dimension parameter is missing in JSON which is given...
adobe_analytics_community::12660::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe API/admin ambiguous slice keeps both business and technical context.,"Customer Journey Analytics: Pitfalls and How to Avoid Them Part II Introduction This article is a continuation of my original blog post on Customer Journey Analytics (CJA) pitfalls and how to avoid them. If you haven't already, I recommend reading Part I to gain a comprehensiv..."
adobe_analytics_community::2942::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe API/admin ambiguous slice keeps both business and technical context.,"API or a feature to update IP BOT rules to all report suites at once Description:&nbsp;The current process of uploading IP BOT rules is manual and repetitive. When updating multiple report suites, each suite must be selected individually. An API or tool that allows for the bul..."
adobe_analytics_community::92376::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe API/admin ambiguous slice keeps both business and technical context.,Data Warehouse API - reportPeriod Hi I'm trying to run a request via the datawarehouse endpoint https://developer.adobe.com/analytics-apis/docs/2.0/guides/endpoints/data-warehouse/#post-scheduled-request However I'm getting an error: It is expected that reportPeriod should be...
adobe_analytics_community::92800::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,False,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe API/admin ambiguous slice leans business but still needs caution.,"Renaming Virtual Report Suite IDs Hi,I know it's impossible to change report suite id's. However is this also true for virtual report suite id's? I don't see any options to change it inside the virtual report suite settings. Are these based on the original name when they are c..."
adobe_analytics_community::90197::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe API/admin ambiguous slice keeps both business and technical context.,"Virtual Report Suite Product Compatability Hi, I would like to use a Virtual Report Suite in Adobe Activity Map. Currently, it does not show up in the dropdown list in Adobe Activity Map. So I assumed that I need to change the settings in Adobe Admin Console. I have added all..."
adobe_analytics_community::90162::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe API/admin ambiguous slice keeps both business and technical context.,"Processing Rules - Using Hit Attributes Hello, When writing a processing rule, one of the options for changing a variable's value is to choose a ""Hit Attribute,"" among which is the value ""Report Suite ID"". I would like to know if this really means literally that the RSID will..."
adobe_analytics_community::93089::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,False,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe API/admin ambiguous slice leans business but still needs caution.,"Managing Bots across Global & Virtual Report Suites Hello Team,We maintain a Global Report Suite along with multiple Virtual Report Suites derived from the Global one. While we can exclude bot-identified events or traffic at the Virtual Report Suite level, this functionality i..."
adobe_analytics_community::91119::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_support_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe API/admin support slice is technical debt.,why unspecified is captured in marketing channel processing rules why unspecified is captured in marketing channel processing rules.
adobe_analytics_community::247908::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_support_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe API/admin support slice is technical debt.,"Getting significant Amount of None Traffic Hello togehter,We see an unusually high volume of traffic with the source set to “None” in an Adobe form. For me It is currently unclear why this traffic is not attributed correctly. Based on the Marketing Processing Rules, do you see..."
adobe_analytics_community::91046::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_support_noise,debt_producing_slice,mixed_evidence_slice,True,True,True,True,api_sdk_debug_noise,False,non_core_or_unknown,Adobe API/admin support row includes explicit reporting blocker context.,"Can edit user by csv be used to update email and username Is it possible to use the 'edit user by csv' to update a username/email for a user (name change) and they will still have access to all their saved Workspaces since their ""ID"" won't be changing? I need to do this for ab..."
adobe_analytics_community::89278::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_support_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,api_sdk_debug_noise,False,non_core_or_unknown,Adobe API/admin support slice is technical debt.,"Marketo data integrated with Adobe Analytics Hello,I am looking to start integrating Marketo data with Adobe Analytics and I am struggling to understand the Adobe API endpoints. None of the API 2.0 documentation seems to work for what I am trying to integrate from Marketo. Are..."
adobe_analytics_community::93361::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_support_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe API/admin support slice is technical debt.,API server hit vs Adobe analytics visit count why is there a difference between the visit count and the API server hit number?what is the difference and relation between the 2? why is there a difference between the visit count and the API server hit number?what is the differen...
adobe_analytics_community::91879::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,Report Builder Error - Cell or Sheet is protected Getting this error on running the report builder.
adobe_analytics_community::93141::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,"Detect huge analytics hits within some time range In the Adobe analytics report, we observed that for some mobile app users, we are seeing huge spike in the Video Views numbers. Its like within 1 minute seeing 900+ video views. It was random and happening very few times in a m..."
adobe_analytics_community::92665::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,evidence_producing_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe operational reporting slice is business-facing evidence.,"How can I create a flow report in adobe analytics and add multiple layers of metrics or dimensions in it? In the flow diagram report, I need to add more dimension in the flow, by default it only lets me add one metric that I can breakdown with one more dimension only, how can..."
adobe_analytics_community::12757::02,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,"however. Person D Here is another sample visitor Person D applied to the same left and right views as before. In this case, see how our result table looks when the segment logic does not match their visit. It’s easy to see why; in this simple case, the only email activities (e..."
adobe_analytics_community::248918::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,evidence_producing_slice,mixed_evidence_slice,True,True,True,True,persona_core_evidence,True,persona_core,Adobe operational reporting slice has business pain but some technical support overlap.,"Web SDK decisioning.propositionFetch Causing CJA Session Starts and Marketing Channel Mismatch Hey there!After implementing the Web SDK guided events, CJA reporting and setup are impacted by decisioning.propositionFetch events. We currently have to exclude this event type via..."
adobe_analytics_community::91974::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,Unspecified under unspecified hits how can i backtrack the origin of an unspecified hits under an unspecified hit from the page's GUID? the GUID of the page is just from the data layer. the page URL dimension is also unspecifiedthese comes from visits and unique visitor. but f...
adobe_analytics_community::91589::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,"Product string information present in data warehouse system but no reflecting in adobe analytics Hi, We ran into a strange issue where we are seeing Unspecified values for a dimension for order metrics, but when i breakdown it with Product dimension that should ideally give me..."
adobe_analytics_community::90705::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,evidence_producing_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe operational reporting slice is business-facing evidence.,"Report Suit Hi Team , I wanted to fetch day wise and market channel wise data from using report suit Jason in Azure. I am not able to fetch together from one Jason file.if I use date date range day as dimensions , in response I am getting aggregate data of all channel day wise..."
adobe_analytics_community::90216::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,evidence_producing_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe operational reporting slice is business-facing evidence.,"How to add the same dimension multiple times in an Adobe Segment? I export reports from Adobe Data Warehouse and feed them to our BI dashboard. Before exporting, we exclude suspicious ""Cart IDs"" using a Segment. Here's how I do it: manually drag and drop ""Cart ID"" from the Dim..."
adobe_analytics_community::90690::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,evidence_producing_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe operational reporting slice is business-facing evidence.,"Different count for Page Views for Historical Data Hello! I have created in Adobe Analytics a segment for URLs (I only need some to contain some specific words) and I extract my data using Report Builder. I've noticed that my counts for Page Views, Visits, Engaged Visits, Entr..."
adobe_analytics_community::91075::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,evidence_producing_slice,mixed_evidence_slice,True,True,True,True,persona_core_evidence,True,persona_core,Adobe operational reporting slice has business pain but some technical support overlap.,"Report Builder to get Device Types for List of IDs I need to get device type information on a list of 2,000 IDs. We store these IDs in eVar15. A lot of device types show as none even though I see the IDs existing in our data feed. I can't query the data feed table becuase the..."
adobe_analytics_community::91254::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,"Can we map Adobe Analytics with AEM Cloud to report DAM asset usage reporting? Is there a way to build the reports in Adobe Analytics to understand the usage of the assets on DAM in AEM cloud.Usage report can be related to most used assets, list of assets, non used assets etc...."
adobe_analytics_community::89755::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,evidence_producing_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe operational reporting slice is business-facing evidence.,"Add ""time spent per visit (seconds)"" to Report Builder Is it possible to add ""time spent per visit (seconds)"" metrics to Report Builder? When I tried, it was only possible when it was used as dimension or total seconds spent 😞 And if it's not possible, I would like to use a fo..."
adobe_analytics_community::92674::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,"New Report Builder: Can you Change Date Format? Hi everyone, I hope you are well and having a good week.I have recently started using the newer Adobe Analytics Report Builder. My question is, is it possible to change the date format when using the ""Days"" dimension?The ""Days"" d..."
adobe_analytics_community::90618::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,"Query on implementing previous page in adobe analytics Hi everyone, I have implemented previous page in adobe analytics using plug-ins. But the problem here is the previous page value is not getting captured for the 1st page of the visit which is resulting in unspecified value..."
adobe_analytics_community::92534::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,"Difference Between BOUNCE and SINGLE PAGE VISITS Hi everyoneI need to clarify the difference in criteria between BOUNCE and SINGLE PAGE VISITS metrics in the Dimension component in Adobe Analytics.According to the Components Guide:The BOUNCE metric is defined as ""the number of..."
adobe_analytics_community::91224::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,"Advanced Statistical Analysis Adobe Analytics Hello, I was wondering if anyone had any methodology they could share on calculating the p-value for linear regression in Adobe Analytics? Thank you. Hello, I was wondering if anyone had any methodology they could share on calculat..."
adobe_analytics_community::93677::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,"CJA Attribution- Grand total less than sum of rows? Bumping a previous question I posted--if anyone has knowledge on this? When I apply a non-default attribution model to a metric counting specific events, and I apply it to a Web Page dimension (or any dimension), and select l..."
adobe_analytics_community::90318::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe operational reporting slice is business-facing evidence.,"New Warehouse UI not showing all my segments Yesterday, without notice, the data warehouse UI changed. In the process only 10 segments show up. Where did all my other segments go? How do I get them back? They are all still in the components section under segments. Yesterday, w..."
adobe_analytics_community::249533::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,debt_producing_slice,False,True,False,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe operational reporting slice turns out to be support/setup noise.,"Tracking User Channel Transition Flow in Adobe Analytics Hi everyone,I have a question regarding user journey analysis in Adobe Analytics.Is it possible to track and analyze user movement across different channels (e.g., from paid search to display, or from social to direct) w..."
adobe_analytics_community::248243::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,evidence_producing_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe operational reporting slice is business-facing evidence.,"Stop Excel Report Builder Emails I created an automated report using the Excel Report Builder. It emails me at least weekly, if not more. I no longer want to use this report, but there’s no link in the email, and I’m not sure what happened to the original file. How do I stop t..."
adobe_analytics_community::90887::01,adobe_analytics_community,supporting_validation_source,adobe_operational_reporting_evidence,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe operational reporting slice has business pain but some technical support overlap.,"Error received when running a report builder query Hi, I've signed on to Report Builder and running the smallest simplest query that's never given me issues. However, today when attempted to run it, I received the following error: ""A system error has occurred, invalid authenti..."
adobe_analytics_community::89754::01,adobe_analytics_community,supporting_validation_source,adobe_operational_ambiguous,mixed_evidence_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe operational ambiguous slice resolves to support noise.,"Extract Data from Adobe Analytics into Power BI Hello! I am trying to extract data from Adobe Analytics in Power BI Desktop and I need some advices/guidance, please. 1. I've tried to use the Adobe Analytics Connector from PBI, but it doesn't work very well so this in not an op..."
adobe_analytics_community::90519::01,adobe_analytics_community,supporting_validation_source,adobe_operational_ambiguous,mixed_evidence_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe operational ambiguous slice resolves to support noise.,"Anomaly detection not available in Alerts Hi there, I'm trying to set up a daily alert if the conversion rate is above or below the anomaly detection / 2 standard deviations in the last 35 days (as per Adobe's calculation). However this is not an option available on Analytics,..."
adobe_analytics_community::2781::01,adobe_analytics_community,supporting_validation_source,adobe_operational_ambiguous,mixed_evidence_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe operational ambiguous slice resolves to support noise.,Data Warehouse - different format option than just CSV files One suggestion that I would love to make to the Adobe team is - can we ask them to offer other data format options other than just CSV files?&nbsp; &nbsp; If the file format could be a modern file format like parquet...
adobe_analytics_community::91013::01,adobe_analytics_community,supporting_validation_source,adobe_operational_ambiguous,mixed_evidence_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe operational ambiguous slice resolves to support noise.,"Regarding Subtotal in analytics freeform table Hi there, Currently when I was facing trying to use a feature in AA freeform table it seems like the data is incorrect.Refer the screenshot below In the above mentioned screenshot, the left freeform is created using drag and drop..."
adobe_analytics_community::90770::01,adobe_analytics_community,supporting_validation_source,adobe_operational_ambiguous,mixed_evidence_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe operational ambiguous slice resolves to support noise.,"New Data Warehouse UI: A step forward but needs worh Edit: Added as an Idea. Thanks to @jennifer_dungan, for some reason I'm unable to reply to your comment (or mine) Our account was switched over to AA's new Data Warehouse UI. The old UI was buggy, cramped and quite limited...."
adobe_analytics_community::90871::01,adobe_analytics_community,supporting_validation_source,adobe_operational_ambiguous,mixed_evidence_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe operational ambiguous slice resolves to support noise.,Data Warehouse shows error while saving On changing the scheduled time for different hours of the day still getting same error.
adobe_analytics_community::91351::01,adobe_analytics_community,supporting_validation_source,adobe_operational_ambiguous,mixed_evidence_slice,debt_producing_slice,False,True,False,True,api_sdk_debug_noise,False,non_core_or_unknown,Adobe operational ambiguous slice resolves to support noise.,"Error Saving Request - Data Warehouse SFTP Hello! I'm trying to extract data through new Data Warehouse using an SFTP and I'm getting the below error message: ""Error Saving Request"". Accounts and Locations have been set properly. Wondering if anyone else is running into the sa..."
adobe_analytics_community::90878::01,adobe_analytics_community,supporting_validation_source,adobe_operational_ambiguous,mixed_evidence_slice,debt_producing_slice,False,True,False,True,setup_auth_permission_noise,False,non_core_or_unknown,Adobe operational ambiguous slice resolves to support noise.,"Marketing Channel - None, Referring Domain & Direct Classification Issue Hi, Having issues on these 3 channels. Any thoughts or suggestions to debug or fix these. From processing rule perspective, setup looks good to me. None:Some campaign query string parameters are incorrect..."
adobe_analytics_community::91102::01,adobe_analytics_community,supporting_validation_source,adobe_operational_support_noise,debt_producing_slice,mixed_evidence_slice,True,True,True,True,setup_auth_permission_noise,False,non_core_or_unknown,Adobe operational support slice still shows explicit business workflow impact.,Is it possible to keep all segments and workspaces for a user when changing their login We will be updating our logins from Adobe IDs to Federated IDs. Many of the Analytics users do not have the same email used for logins that our SSO provider has. When updating via the csv f...
adobe_analytics_community::89630::01,adobe_analytics_community,supporting_validation_source,adobe_operational_support_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,setup_auth_permission_noise,False,non_core_or_unknown,Adobe operational support slice is technical/support debt.,"Difference between visits and logins Hi, I am trying to find unique number of logins through Adobe analytics. This is in a mobile app journey. I am using below formula for visits: concat(post_visid_high,'|',post_visid_low,'|',visit_num,'|',visit_start_time_gmt) But is there po..."
adobe_analytics_community::90539::01,adobe_analytics_community,supporting_validation_source,adobe_operational_support_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe operational support slice is technical/support debt.,"Occurrences and Visits for OOB ""Days Since Visit"" Seems Far to Low Hello, I was comparing the OOB ""Days Since Visit"" dimension to some custom ones we have which serve a similar purpose (set using the Analytics plugin). I noticed there is a very large difference between the ove..."
adobe_analytics_community::92954::01,adobe_analytics_community,supporting_validation_source,adobe_operational_support_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,source_specific_support_noise,False,non_core_or_unknown,Adobe operational support slice is technical/support debt.,"""unspecified value"" for Mobile devices in Adobe analytics Hey Everyone,I am getting 10% of unique BAN's(Billing account number) as ""unspecified"" under device name(SDK) which is directly available from adobe mobile SDK. Please see attached screenshot. 1) Firstly, what do you me..."
adobe_analytics_community::91645::01,adobe_analytics_community,supporting_validation_source,adobe_operational_support_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe operational support slice is technical/support debt.,"Identify multiple instances in a listvar for the same visitor Hi Team,I have a listvar that contains supplierName, supplierID and productType. I'm trying to ascertain if a unique visitor is subscribed to more than one supplier. I'm using experience cloud id to drop all unique..."
adobe_analytics_community::90926::01,adobe_analytics_community,supporting_validation_source,adobe_operational_support_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe operational support slice is technical/support debt.,Exclude visitors that have visited a link in the last 12 months Hi I am trying to understand how many customers in the last 30 days have come to my site that have checked their shopping cart out in the last 12 months. When I try to run this my data looks wrong and believe it's...
adobe_analytics_community::93228::01,adobe_analytics_community,supporting_validation_source,adobe_operational_support_noise,debt_producing_slice,diagnostics_only_slice,False,True,False,True,setup_auth_permission_noise,False,non_core_or_unknown,Adobe operational support slice is pure support/admin chatter.,"Mapping for iOS context data Hi all,We’re experiencing an issue in our production environment where iOS orders are not being correctly tracked under the Platform (eVarX) dimension in Adobe Analytics. Instead, the data is falling under Unspecified. However, android traffic is b..."
adobe_analytics_community::89946::01,adobe_analytics_community,supporting_validation_source,adobe_operational_support_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe operational support slice is technical/support debt.,Import offline data to Adobe Analytics using Customer Attributes Hello.I'm trying to import some commerce data to Adobe Analytics. To do that I'm testing Customer Attributes with a csv file. I'm not sure of the necessary steps that I should take.The approach that I'm using for...
adobe_analytics_community::93144::01,adobe_analytics_community,supporting_validation_source,metric_reconciliation,evidence_producing_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe metric reconciliation is clear business-facing evidence.,Why do I see a mismatch between Adobe Analytics data and campaign platform metrics? Hi everyoneI've been using adobe analytics as well as adobe campaign. I can visibly see a difference in opens/clicks count in analytics compared to adobe campaign. I thought its because the dat...
adobe_analytics_community::12692::02,adobe_analytics_community,supporting_validation_source,metric_reconciliation,evidence_producing_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe metric reconciliation is clear business-facing evidence.,"However, defining objectives at the outset allows for more targeted analysis that effectively addresses business needs. This organized approach ensures that CJA is used to its full potential, generating actionable insights to drive business results. Establishing clear analysis..."
adobe_analytics_community::248973::01,adobe_analytics_community,supporting_validation_source,metric_reconciliation,evidence_producing_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe metric reconciliation is clear business-facing evidence.,"How can my Average Time on Site be that different between a table and a Key Metric Summary? Good morning,Recently I’ve been trying to make a deep dive on the Time on Site users spend on my web and I noticed that I have a very big difference between the Time on Site we see on t..."
adobe_analytics_community::12694::01,adobe_analytics_community,supporting_validation_source,metric_reconciliation,evidence_producing_slice,mixed_evidence_slice,True,True,True,True,persona_core_evidence,True,persona_core,Adobe metric reconciliation includes business comparison plus implementation mechanics.,Adobe Customer Journey Analytics Essentials: A Breakdown of the Five Core Concepts Introduction Understanding the core concepts of Adobe Customer Journey Analytics (CJA) can help you utilize its potential and make informed decisions for your organization. This post will explor...
adobe_analytics_community::92201::01,adobe_analytics_community,supporting_validation_source,metric_reconciliation,evidence_producing_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe metric reconciliation is clear business-facing evidence.,"Cohort Table - Custom Dimension Numbers Mismatch I've got a cohort table. It's set up to be visitors and it's by custom dimension. However, when I set up a cohort table and instead just put one of the values as a segment, I get a different starting number on the date where the..."
adobe_analytics_community::12684::01,adobe_analytics_community,supporting_validation_source,metric_reconciliation,evidence_producing_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe metric reconciliation includes business comparison plus implementation mechanics.,"A Closer Look at Data Processing & Ingestion in Adobe Customer Journey Analytics &nbsp; Introduction For organizations using Adobe Customer Journey Analytics (CJA), understanding the data processing and ingestion process from the Adobe Experience Platform (AEP) data lake to CJ..."
adobe_analytics_community::84770::01,adobe_analytics_community,supporting_validation_source,metric_reconciliation,evidence_producing_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe metric reconciliation is clear business-facing evidence.,"Workspace date comparison doesn't work with custom dates? Test project: one dimension, one metric (Visits).1) I right-click on Visits and select ""Compare time periods"" and from the options I select ""Custom date range to this date range""2) I choose a date range and now I have V..."
adobe_analytics_community::12776::01,adobe_analytics_community,supporting_validation_source,metric_reconciliation,evidence_producing_slice,mixed_evidence_slice,True,True,True,True,persona_core_evidence,True,persona_core,Adobe metric reconciliation includes business comparison plus implementation mechanics.,"Accelerating Analytics Workflows: A Practical Guide to Adobe Data Insights Agent Introduction The Adobe Data Insights Agent is an AI-powered assistant that enhances Customer Journey Analytics (CJA) workflows by working alongside your team. Within Analysis Workspace, this new i..."
